id,date_time,date_time_of_next_variable_1,hours_until_next_1,date_time_of_next_variable_2,hours_until_next_2,score,ScoreCategory,filter_$,accesscomplexity,confidentialityimpact,integrityimpact,availabilityimpact
CVE-2016-2085,4/27/2016 13:59:07,4/27/2016 13:59:10,.000833333333333333,4/27/2016 13:59:18,.00222222222222222,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-2383,4/27/2016 13:59:10,4/27/2016 13:59:18,.00222222222222222,4/27/2016 13:59:26,.00222222222222222,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-2549,4/27/2016 13:59:18,4/27/2016 13:59:26,.00222222222222222,5/2/2016 6:59:01,112.993055555556,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-3156,4/27/2016 13:59:26,5/2/2016 6:59:01,112.993055555556,5/2/2016 6:59:06,.00138888888888889,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2008-7316,5/2/2016 6:59:01,5/2/2016 6:59:06,.00138888888888889,5/2/2016 6:59:07,.000277777777777778,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2014-9717,5/2/2016 6:59:06,5/2/2016 6:59:07,.000277777777777778,5/2/2016 6:59:13,.00166666666666667,3.6,1,1,LOW,PARTIAL,PARTIAL,NONE
CVE-2015-1350,5/2/2016 6:59:07,5/2/2016 6:59:13,.00166666666666667,5/2/2016 6:59:22,.0025,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2015-4176,5/2/2016 6:59:13,5/2/2016 6:59:22,.0025,5/4/2016 21:59:03,62.9947222222222,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2015-8839,5/2/2016 6:59:22,5/4/2016 21:59:03,62.9947222222222,5/5/2016 14:59:12,17.0025,1.9,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2016-2107,5/4/2016 21:59:03,5/5/2016 14:59:12,17.0025,5/6/2016 13:59:01,22.9969444444444,2.6,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2016-4534,5/5/2016 14:59:12,5/6/2016 13:59:01,22.9969444444444,5/7/2016 6:59:07,17.0016666666667,3,1,1,MEDIUM,NONE,PARTIAL,PARTIAL
CVE-2015-0858,5/6/2016 13:59:01,5/7/2016 6:59:07,17.0016666666667,5/7/2016 6:59:08,.000277777777777778,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-2010,5/7/2016 6:59:07,5/7/2016 6:59:08,.000277777777777778,5/9/2016 6:59:34,48.0072222222222,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-2011,5/7/2016 6:59:08,5/9/2016 6:59:34,48.0072222222222,5/10/2016 21:59:15,38.9947222222222,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-2457,5/9/2016 6:59:34,5/10/2016 21:59:15,38.9947222222222,5/10/2016 21:59:21,.00166666666666667,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-0175,5/10/2016 21:59:15,5/10/2016 21:59:21,.00166666666666667,5/10/2016 21:59:32,.00305555555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-0181,5/10/2016 21:59:21,5/10/2016 21:59:32,.00305555555555556,5/10/2016 21:59:36,.00111111111111111,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-0190,5/10/2016 21:59:32,5/10/2016 21:59:36,.00111111111111111,5/11/2016 17:59:02,19.9905555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-0194,5/10/2016 21:59:36,5/11/2016 17:59:02,19.9905555555556,5/14/2016 11:59:05,66.0008333333333,2.6,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2016-3712,5/11/2016 17:59:02,5/14/2016 11:59:05,66.0008333333333,5/14/2016 12:59:00,.998611111111111,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-2016,5/14/2016 11:59:05,5/14/2016 12:59:00,.998611111111111,5/14/2016 12:59:01,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-1206,5/14/2016 12:59:00,5/14/2016 12:59:01,.000277777777777778,5/14/2016 17:59:10,5.0025,3.3,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-1207,5/14/2016 12:59:01,5/14/2016 17:59:10,5.0025,5/14/2016 21:59:02,3.99777777777778,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-1670,5/14/2016 17:59:10,5/14/2016 21:59:02,3.99777777777778,5/18/2016 10:59:01,84.9997222222222,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2016-0390,5/14/2016 21:59:02,5/18/2016 10:59:01,84.9997222222222,5/20/2016 6:59:19,44.005,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-0707,5/18/2016 10:59:01,5/20/2016 6:59:19,44.005,5/20/2016 7:00:02,.0119444444444444,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-1807,5/20/2016 6:59:19,5/20/2016 7:00:02,.0119444444444444,5/20/2016 7:00:04,.000555555555555556,2.6,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2016-1849,5/20/2016 7:00:02,5/20/2016 7:00:04,.000555555555555556,5/20/2016 7:00:05,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-1851,5/20/2016 7:00:04,5/20/2016 7:00:05,.000277777777777778,5/20/2016 10:59:05,3.98333333333333,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-1852,5/20/2016 7:00:05,5/20/2016 10:59:05,3.98333333333333,5/20/2016 10:59:08,.000833333333333333,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-3739,5/20/2016 10:59:05,5/20/2016 10:59:08,.000833333333333333,5/21/2016 21:59:03,34.9986111111111,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2016-4441,5/20/2016 10:59:08,5/21/2016 21:59:03,34.9986111111111,5/23/2016 6:59:00,32.9991666666667,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2015-7989,5/21/2016 21:59:03,5/23/2016 6:59:00,32.9991666666667,5/23/2016 6:59:02,.000555555555555556,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-4482,5/23/2016 6:59:00,5/23/2016 6:59:02,.000555555555555556,5/23/2016 6:59:08,.00166666666666667,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-4486,5/23/2016 6:59:02,5/23/2016 6:59:08,.00166666666666667,5/23/2016 6:59:09,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-4569,5/23/2016 6:59:08,5/23/2016 6:59:09,.000277777777777778,5/25/2016 11:59:00,52.9975,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-4578,5/23/2016 6:59:09,5/25/2016 11:59:00,52.9975,5/25/2016 11:59:04,.00111111111111111,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2014-3672,5/25/2016 11:59:00,5/25/2016 11:59:04,.00111111111111111,5/26/2016 10:59:00,22.9988888888889,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-4020,5/25/2016 11:59:04,5/26/2016 10:59:00,22.9988888888889,5/26/2016 10:59:06,.00166666666666667,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-2784,5/26/2016 10:59:00,5/26/2016 10:59:06,.00166666666666667,5/29/2016 21:59:02,82.9988888888889,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2016-4790,5/26/2016 10:59:06,5/29/2016 21:59:02,82.9988888888889,6/1/2016 16:59:06,67.0011111111111,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-2023,5/29/2016 21:59:02,6/1/2016 16:59:06,67.0011111111111,6/1/2016 18:59:04,1.99944444444444,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-3697,6/1/2016 16:59:06,6/1/2016 18:59:04,1.99944444444444,6/3/2016 10:59:00,39.9988888888889,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-4454,6/1/2016 18:59:04,6/3/2016 10:59:00,39.9988888888889,6/3/2016 10:59:06,.00166666666666667,3.2,1,1,LOW,PARTIAL,NONE,PARTIAL
CVE-2015-8872,6/3/2016 10:59:00,6/3/2016 10:59:06,.00166666666666667,6/4/2016 21:59:03,34.9991666666667,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-4804,6/3/2016 10:59:06,6/4/2016 21:59:03,34.9991666666667,6/5/2016 19:59:23,22.0055555555556,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-1229,6/4/2016 21:59:03,6/5/2016 19:59:23,22.0055555555556,6/7/2016 10:06:05,38.1116666666667,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-1693,6/5/2016 19:59:23,6/7/2016 10:06:05,38.1116666666667,6/7/2016 10:06:07,.000555555555555556,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2015-5231,6/7/2016 10:06:05,6/7/2016 10:06:07,.000555555555555556,6/7/2016 10:06:16,.0025,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2015-5261,6/7/2016 10:06:07,6/7/2016 10:06:16,.0025,6/8/2016 13:59:00,27.8788888888889,3.6,1,1,LOW,PARTIAL,PARTIAL,NONE
CVE-2016-4963,6/7/2016 10:06:16,6/8/2016 13:59:00,27.8788888888889,6/8/2016 13:59:04,.00111111111111111,1.9,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2016-2142,6/8/2016 13:59:00,6/8/2016 13:59:04,.00111111111111111,6/8/2016 13:59:06,.000555555555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-3703,6/8/2016 13:59:04,6/8/2016 13:59:06,.000555555555555556,6/9/2016 12:59:01,22.9986111111111,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-3711,6/8/2016 13:59:06,6/9/2016 12:59:01,22.9986111111111,6/9/2016 12:59:03,.000555555555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-1581,6/9/2016 12:59:01,6/9/2016 12:59:03,.000555555555555556,6/9/2016 12:59:04,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-1582,6/9/2016 12:59:03,6/9/2016 12:59:04,.000277777777777778,6/9/2016 21:59:11,9.00194444444444,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-2150,6/9/2016 12:59:04,6/9/2016 21:59:11,9.00194444444444,6/9/2016 21:59:12,.000277777777777778,3.6,1,1,LOW,PARTIAL,PARTIAL,NONE
CVE-2016-4511,6/9/2016 21:59:11,6/9/2016 21:59:12,.000277777777777778,6/9/2016 21:59:13,.000277777777777778,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-4516,6/9/2016 21:59:12,6/9/2016 21:59:13,.000277777777777778,6/9/2016 21:59:14,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-4524,6/9/2016 21:59:13,6/9/2016 21:59:14,.000277777777777778,6/14/2016 10:59:00,108.996111111111,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-4527,6/9/2016 21:59:14,6/14/2016 10:59:00,108.996111111111,6/14/2016 10:59:01,.000277777777777778,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-5238,6/14/2016 10:59:00,6/14/2016 10:59:01,.000277777777777778,6/15/2016 21:59:31,35.0083333333333,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-5337,6/14/2016 10:59:01,6/15/2016 21:59:31,35.0083333333333,6/15/2016 21:59:34,.000833333333333333,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-3230,6/15/2016 21:59:31,6/15/2016 21:59:34,.000833333333333333,6/16/2016 14:59:03,16.9913888888889,1.9,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2016-3232,6/15/2016 21:59:34,6/16/2016 14:59:03,16.9913888888889,6/16/2016 14:59:04,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-2391,6/16/2016 14:59:03,6/16/2016 14:59:04,.000277777777777778,6/16/2016 14:59:06,.000555555555555556,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-2392,6/16/2016 14:59:04,6/16/2016 14:59:06,.000555555555555556,6/16/2016 14:59:07,.000277777777777778,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-2538,6/16/2016 14:59:06,6/16/2016 14:59:07,.000277777777777778,6/19/2016 11:59:00,68.9980555555556,3.6,1,1,LOW,PARTIAL,NONE,PARTIAL
CVE-2016-2841,6/16/2016 14:59:07,6/19/2016 11:59:00,68.9980555555556,6/19/2016 16:59:00,5,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2015-7775,6/19/2016 11:59:00,6/19/2016 16:59:00,5,6/19/2016 21:59:03,5.00083333333333,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2015-7462,6/19/2016 16:59:00,6/19/2016 21:59:03,5.00083333333333,6/24/2016 13:59:03,112,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-2178,6/19/2016 21:59:03,6/24/2016 13:59:03,112,6/24/2016 21:59:01,7.99944444444444,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-5709,6/24/2016 13:59:03,6/24/2016 21:59:01,7.99944444444444,6/25/2016 21:59:04,24.0008333333333,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-4525,6/24/2016 21:59:01,6/25/2016 21:59:04,24.0008333333333,6/26/2016 10:59:00,12.9988888888889,3.3,1,1,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2016-5087,6/25/2016 21:59:04,6/26/2016 10:59:00,12.9988888888889,6/26/2016 10:59:01,.000277777777777778,3.6,1,1,LOW,NONE,PARTIAL,PARTIAL
CVE-2015-7473,6/26/2016 10:59:00,6/26/2016 10:59:01,.000277777777777778,6/27/2016 6:59:00,19.9997222222222,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-0259,6/26/2016 10:59:01,6/27/2016 6:59:00,19.9997222222222,6/27/2016 6:59:10,.00277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2014-9903,6/27/2016 6:59:00,6/27/2016 6:59:10,.00277777777777778,6/28/2016 21:59:00,38.9972222222222,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-5243,6/27/2016 6:59:10,6/28/2016 21:59:00,38.9972222222222,6/29/2016 21:59:00,24,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2015-8698,6/28/2016 21:59:00,6/29/2016 21:59:00,24,6/30/2016 12:59:02,15.0005555555556,3.6,1,1,LOW,PARTIAL,NONE,PARTIAL
CVE-2016-0322,6/29/2016 21:59:00,6/30/2016 12:59:02,15.0005555555556,6/30/2016 12:59:03,.000277777777777778,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-4086,6/30/2016 12:59:02,6/30/2016 12:59:03,.000277777777777778,6/30/2016 12:59:07,.00111111111111111,2.9,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-4474,6/30/2016 12:59:03,6/30/2016 12:59:07,.00111111111111111,6/30/2016 19:59:00,6.99805555555556,3.3,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-5248,6/30/2016 12:59:07,6/30/2016 19:59:00,6.99805555555556,6/30/2016 19:59:13,.00361111111111111,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2015-8801,6/30/2016 19:59:00,6/30/2016 19:59:13,.00361111111111111,6/30/2016 19:59:16,.000833333333333333,3.3,1,1,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2016-3652,6/30/2016 19:59:13,6/30/2016 19:59:16,.000833333333333333,7/2/2016 10:59:01,38.9958333333333,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-5305,6/30/2016 19:59:16,7/2/2016 10:59:01,38.9958333333333,7/2/2016 10:59:04,.000833333333333333,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-0387,7/2/2016 10:59:01,7/2/2016 10:59:04,.000833333333333333,7/2/2016 10:59:16,.00333333333333333,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-0399,7/2/2016 10:59:04,7/2/2016 10:59:16,.00333333333333333,7/3/2016 17:59:00,30.9955555555556,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-2883,7/2/2016 10:59:16,7/3/2016 17:59:00,30.9955555555556,7/3/2016 17:59:01,.000277777777777778,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-0221,7/3/2016 17:59:00,7/3/2016 17:59:01,.000277777777777778,7/3/2016 17:59:14,.00361111111111111,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-0346,7/3/2016 17:59:01,7/3/2016 17:59:14,.00361111111111111,7/3/2016 17:59:18,.00111111111111111,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-2894,7/3/2016 17:59:14,7/3/2016 17:59:18,.00111111111111111,7/4/2016 12:59:00,18.995,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-6130,7/3/2016 17:59:18,7/4/2016 12:59:00,18.995,7/4/2016 12:59:01,.000277777777777778,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-0899,7/4/2016 12:59:00,7/4/2016 12:59:01,.000277777777777778,7/4/2016 12:59:02,.000277777777777778,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-5848,7/4/2016 12:59:01,7/4/2016 12:59:02,.000277777777777778,7/4/2016 21:59:02,9,1.7,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-5849,7/4/2016 12:59:02,7/4/2016 21:59:02,9,7/7/2016 21:59:01,71.9997222222222,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-4955,7/4/2016 21:59:02,7/7/2016 21:59:01,71.9997222222222,7/7/2016 21:59:03,.000555555555555556,2.6,1,1,HIGH,NONE,NONE,PARTIAL
CVE-2016-0252,7/7/2016 21:59:01,7/7/2016 21:59:03,.000555555555555556,7/7/2016 21:59:05,.000555555555555556,1.9,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-0287,7/7/2016 21:59:03,7/7/2016 21:59:05,.000555555555555556,7/7/2016 21:59:08,.000833333333333333,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-0313,7/7/2016 21:59:05,7/7/2016 21:59:08,.000833333333333333,7/10/2016 22:00:02,72.015,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-0350,7/7/2016 21:59:08,7/10/2016 22:00:02,72.015,7/11/2016 22:00:06,24.0011111111111,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-3761,7/10/2016 22:00:02,7/11/2016 22:00:06,24.0011111111111,7/12/2016 15:59:02,17.9822222222222,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-2206,7/11/2016 22:00:06,7/12/2016 15:59:02,17.9822222222222,7/12/2016 15:59:03,.000277777777777778,3.3,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-2219,7/12/2016 15:59:02,7/12/2016 15:59:03,.000277777777777778,7/12/2016 15:59:08,.00138888888888889,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-4428,7/12/2016 15:59:03,7/12/2016 15:59:08,.00138888888888889,7/12/2016 21:59:13,6.00138888888889,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-5850,7/12/2016 15:59:08,7/12/2016 21:59:13,6.00138888888889,7/12/2016 21:59:18,.00138888888888889,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-3251,7/12/2016 21:59:13,7/12/2016 21:59:18,.00138888888888889,7/12/2016 21:59:19,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-3256,7/12/2016 21:59:18,7/12/2016 21:59:19,.000277777777777778,7/12/2016 21:59:22,.000833333333333333,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-3258,7/12/2016 21:59:19,7/12/2016 21:59:22,.000833333333333333,7/12/2016 21:59:27,.00138888888888889,1.2,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2016-3261,7/12/2016 21:59:22,7/12/2016 21:59:27,.00138888888888889,7/12/2016 21:59:28,.000277777777777778,2.6,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2016-3272,7/12/2016 21:59:27,7/12/2016 21:59:28,.000277777777777778,7/12/2016 21:59:29,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-3273,7/12/2016 21:59:28,7/12/2016 21:59:29,.000277777777777778,7/12/2016 21:59:30,.000277777777777778,2.6,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2016-3274,7/12/2016 21:59:29,7/12/2016 21:59:30,.000277777777777778,7/12/2016 21:59:31,.000277777777777778,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2016-3276,7/12/2016 21:59:30,7/12/2016 21:59:31,.000277777777777778,7/12/2016 21:59:40,.0025,2.6,1,1,HIGH,NONE,PARTIAL,NONE
CVE-2016-3277,7/12/2016 21:59:31,7/12/2016 21:59:40,.0025,7/13/2016 11:59:02,13.9894444444444,2.6,1,1,HIGH,PARTIAL,NONE,NONE
CVE-2016-3287,7/12/2016 21:59:40,7/13/2016 11:59:02,13.9894444444444,7/13/2016 11:59:08,.00166666666666667,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-3100,7/13/2016 11:59:02,7/13/2016 11:59:08,.00166666666666667,7/15/2016 14:59:01,50.9980555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-5109,7/13/2016 11:59:08,7/15/2016 14:59:01,50.9980555555556,7/15/2016 14:59:03,.000555555555555556,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-0269,7/15/2016 14:59:01,7/15/2016 14:59:03,.000555555555555556,7/17/2016 18:59:00,51.9991666666667,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-0338,7/15/2016 14:59:03,7/17/2016 18:59:00,51.9991666666667,7/21/2016 6:12:23,83.2230555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-0321,7/17/2016 18:59:00,7/21/2016 6:12:23,83.2230555555556,7/21/2016 6:12:26,.000833333333333333,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-3469,7/21/2016 6:12:23,7/21/2016 6:12:26,.000833333333333333,7/21/2016 6:12:38,.00333333333333333,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-3472,7/21/2016 6:12:26,7/21/2016 6:12:38,.00333333333333333,7/21/2016 6:12:39,.000277777777777778,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-3484,7/21/2016 6:12:38,7/21/2016 6:12:39,.000277777777777778,7/21/2016 6:12:44,.00138888888888889,3.2,1,1,LOW,PARTIAL,PARTIAL,NONE
CVE-2016-3485,7/21/2016 6:12:39,7/21/2016 6:12:44,.00138888888888889,7/21/2016 6:13:27,.0119444444444444,2.1,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-3490,7/21/2016 6:12:44,7/21/2016 6:13:27,.0119444444444444,7/21/2016 6:14:37,.0194444444444444,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-3531,7/21/2016 6:13:27,7/21/2016 6:14:37,.0194444444444444,7/21/2016 6:14:48,.00305555555555556,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-3597,7/21/2016 6:14:37,7/21/2016 6:14:48,.00305555555555556,7/21/2016 6:14:56,.00222222222222222,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-3614,7/21/2016 6:14:48,7/21/2016 6:14:56,.00222222222222222,7/21/2016 6:15:08,.00333333333333333,3.5,1,1,MEDIUM,NONE,NONE,PARTIAL
CVE-2016-5443,7/21/2016 6:14:56,7/21/2016 6:15:08,.00333333333333333,7/21/2016 6:15:20,.00333333333333333,1.2,1,1,HIGH,NONE,NONE,PARTIAL
CVE-2016-5452,7/21/2016 6:15:08,7/21/2016 6:15:20,.00333333333333333,7/21/2016 6:15:21,.000277777777777778,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-5463,7/21/2016 6:15:20,7/21/2016 6:15:21,.000277777777777778,7/21/2016 6:15:26,.00138888888888889,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-5464,7/21/2016 6:15:21,7/21/2016 6:15:26,.00138888888888889,7/21/2016 6:15:28,.000555555555555556,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-5469,7/21/2016 6:15:26,7/21/2016 6:15:28,.000555555555555556,7/21/2016 6:15:30,.000555555555555556,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-5471,7/21/2016 6:15:28,7/21/2016 6:15:30,.000555555555555556,7/21/2016 22:59:16,16.7294444444444,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-5473,7/21/2016 6:15:30,7/21/2016 22:59:16,16.7294444444444,7/21/2016 22:59:18,.000555555555555556,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-4593,7/21/2016 22:59:16,7/21/2016 22:59:18,.000555555555555556,7/21/2016 22:59:56,.0105555555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-4595,7/21/2016 22:59:18,7/21/2016 22:59:56,.0105555555555556,7/21/2016 23:00:03,.00194444444444444,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-4635,7/21/2016 22:59:56,7/21/2016 23:00:03,.00194444444444444,7/21/2016 23:00:08,.00138888888888889,3.5,1,1,MEDIUM,PARTIAL,NONE,NONE
CVE-2016-4645,7/21/2016 23:00:03,7/21/2016 23:00:08,.00138888888888889,7/21/2016 23:00:10,.000555555555555556,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-4649,7/21/2016 23:00:08,7/21/2016 23:00:10,.000555555555555556,7/22/2016 10:59:00,11.9805555555556,2.1,1,1,LOW,NONE,NONE,PARTIAL
CVE-2016-4652,7/21/2016 23:00:10,7/22/2016 10:59:00,11.9805555555556,7/22/2016 10:59:01,.000277777777777778,3.3,1,1,MEDIUM,PARTIAL,NONE,PARTIAL
CVE-2015-8946,7/22/2016 10:59:00,7/22/2016 10:59:01,.000277777777777778,7/28/2016 12:59:01,146,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-6224,7/22/2016 10:59:01,7/28/2016 12:59:01,146,7/31/2016 22:59:06,82.0013888888889,2.1,1,1,LOW,PARTIAL,NONE,NONE
CVE-2016-5005,7/28/2016 12:59:01,7/31/2016 22:59:06,82.0013888888889,8/2/2016 10:59:04,35.9994444444444,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-1609,7/31/2016 22:59:06,8/2/2016 10:59:04,35.9994444444444,8/5/2016 10:59:06,72.0005555555556,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-6257,8/2/2016 10:59:04,8/5/2016 10:59:06,72.0005555555556,8/5/2016 10:59:07,.000277777777777778,3.3,1,1,LOW,NONE,PARTIAL,NONE
CVE-2016-3196,8/5/2016 10:59:06,8/5/2016 10:59:07,.000277777777777778,8/5/2016 10:59:22,.00416666666666667,3.5,1,1,MEDIUM,NONE,PARTIAL,NONE
CVE-2016-3640,8/5/2016 10:59:07,8/5/2016 10:59:22,.00416666666666667,8/5/2016 11:59:00,.993888888888889,2.1,1,1,LOW,PARTIAL,NONE,NONE
